date,region,confirmed,active,cured,deaths
09/10/2020,Chhattisgarh,134612,27427,106027,1158
10/10/2020,Chhattisgarh,137570,27439,108935,1196
11/10/2020,Chhattisgarh,140258,27369,111654,1235
12/10/2020,Chhattisgarh,142372,27348,113771,1253
13/10/2020,Chhattisgarh,145247,27421,116540,1286
14/10/2020,Chhattisgarh,147866,27208,119352,1306
15/10/2020,Chhattisgarh,150696,27809,121548,1339
16/10/2020,Chhattisgarh,153515,28187,123943,1385
17/10/2020,Chhattisgarh,155987,27693,126869,1425
18/10/2020,Chhattisgarh,158502,27180,129883,1439
19/10/2020,Chhattisgarh,160396,26750,132168,1478
20/10/2020,Chhattisgarh,162772,25979,135259,1534
21/10/2020,Chhattisgarh,165279,25709,137986,1584
22/10/2020,Chhattisgarh,167639,25795,140216,1628
23/10/2020,Chhattisgarh,170130,25238,143212,1680
24/10/2020,Chhattisgarh,172580,24620,146222,1738
25/10/2020,Chhattisgarh,174591,23899,148899,1793
26/10/2020,Chhattisgarh,175959,23743,150398,1818
27/10/2020,Chhattisgarh,177608,22093,153654,1861
28/10/2020,Chhattisgarh,179654,21693,156080,1881
29/10/2020,Chhattisgarh,181583,22167,157480,1936
30/10/2020,Chhattisgarh,183588,22331,159268,1989
31/10/2020,Chhattisgarh,185306,22350,160918,2038
01/11/2020,Chhattisgarh,187270,22090,163079,2101
02/11/2020,Chhattisgarh,188813,22126,164537,2150
03/11/2020,Chhattisgarh,190513,21914,166391,2208
04/11/2020,Chhattisgarh,192237,21770,168201,2266
05/11/2020,Chhattisgarh,194499,22773,169410,2316
06/11/2020,Chhattisgarh,196233,23113,170760,2360
07/11/2020,Chhattisgarh,197991,23066,172513,2412
08/11/2020,Chhattisgarh,199562,23256,173872,2434
09/11/2020,Chhattisgarh,200937,22361,176129,2447
10/11/2020,Chhattisgarh,202523,21221,178838,2464
11/11/2020,Chhattisgarh,204202,20725,180995,2482
12/11/2020,Chhattisgarh,205923,20226,183190,2507
13/11/2020,Chhattisgarh,207740,20061,185152,2527
14/11/2020,Chhattisgarh,209288,19221,187522,2545
15/11/2020,Chhattisgarh,210004,19275,188167,2562
16/11/2020,Chhattisgarh,210534,19087,188869,2578
17/11/2020,Chhattisgarh,211644,18577,190463,2604
18/11/2020,Chhattisgarh,213365,18561,192181,2623
19/11/2020,Chhattisgarh,215413,18770,193997,2646
20/11/2020,Chhattisgarh,217562,19421,195469,2672
21/11/2020,Chhattisgarh,219404,19817,196896,2691
22/11/2020,Chhattisgarh,221688,20659,198316,2713
23/11/2020,Chhattisgarh,223436,21393,199311,2732
24/11/2020,Chhattisgarh,225497,21926,200825,2746
25/11/2020,Chhattisgarh,227326,22815,201744,2767
26/11/2020,Chhattisgarh,229203,24676,201744,2783
27/11/2020,Chhattisgarh,230956,23957,204198,2801
28/11/2020,Chhattisgarh,232835,21839,208183,2813
29/11/2020,Chhattisgarh,234725,20978,210917,2830
30/11/2020,Chhattisgarh,235998,20641,212517,2840
01/12/2020,Chhattisgarh,237322,19635,214826,2861
02/12/2020,Chhattisgarh,239215,19333,216990,2892
03/12/2020,Chhattisgarh,240863,19749,218195,2919
04/12/2020,Chhattisgarh,242418,19300,220177,2941
05/12/2020,Chhattisgarh,243997,19351,221690,2956
06/12/2020,Chhattisgarh,245580,19533,223070,2977
07/12/2020,Chhattisgarh,246809,20048,223772,2989
08/12/2020,Chhattisgarh,248232,19589,225633,3010
09/12/2020,Chhattisgarh,249699,19516,227158,3025
10/12/2020,Chhattisgarh,251120,19778,228304,3038
11/12/2020,Chhattisgarh,252638,19346,230238,3054
12/12/2020,Chhattisgarh,254129,18346,232715,3068
13/12/2020,Chhattisgarh,255761,18640,234037,3084
14/12/2020,Chhattisgarh,257020,19070,234853,3097
15/12/2020,Chhattisgarh,258635,18931,236588,3116
17/12/2020,Chhattisgarh,261901,17468,241288,3145
18/12/2020,Chhattisgarh,263485,17407,242922,3156
19/12/2020,Chhattisgarh,264898,17488,244247,3163
20/12/2020,Chhattisgarh,266266,17040,246054,3172
21/12/2020,Chhattisgarh,267219,16558,247480,3181
22/12/2020,Chhattisgarh,268477,16060,249218,3199
23/12/2020,Chhattisgarh,269857,15879,250766,3212
24/12/2020,Chhattisgarh,271194,15635,252332,3227
25/12/2020,Chhattisgarh,272426,15153,254024,3249
26/12/2020,Chhattisgarh,273279,14759,255257,3263
27/12/2020,Chhattisgarh,274324,14028,257021,3275
28/12/2020,Chhattisgarh,275149,13701,258155,3293
29/12/2020,Chhattisgarh,276337,12962,260056,3319
30/12/2020,Chhattisgarh,277471,12472,261663,3336
31/12/2020,Chhattisgarh,278540,11939,263251,3350
03/01/2021,Chhattisgarh,281654,10517,267751,3386
04/01/2021,Chhattisgarh,282368,9980,268988,3400
05/01/2021,Chhattisgarh,283515,9766,270337,3412
06/01/2021,Chhattisgarh,284536,9111,271988,3437
07/01/2021,Chhattisgarh,285586,9109,273030,3447
08/01/2021,Chhattisgarh,286596,8859,274283,3454
09/01/2021,Chhattisgarh,287556,9045,275042,3469
10/01/2021,Chhattisgarh,288570,9274,275812,3484
11/01/2021,Chhattisgarh,289231,8967,276774,3490
12/01/2021,Chhattisgarh,290084,8550,278029,3505
13/01/2021,Chhattisgarh,290813,8060,279236,3517
14/01/2021,Chhattisgarh,291484,7791,280166,3527
15/01/2021,Chhattisgarh,292091,7418,281136,3537
16/01/2021,Chhattisgarh,292612,6923,282145,3544
17/01/2021,Chhattisgarh,293178,6867,282760,3551
18/01/2021,Chhattisgarh,293501,6832,283111,3558
19/01/2021,Chhattisgarh,293972,5995,284412,3565
20/01/2021,Chhattisgarh,294355,5932,284848,3575
21/01/2021,Chhattisgarh,294949,5798,285566,3585
22/01/2021,Chhattisgarh,295509,5638,286277,3594
23/01/2021,Chhattisgarh,295949,5308,287040,3601
24/01/2021,Chhattisgarh,296326,5040,287677,3609
25/01/2021,Chhattisgarh,296626,4943,288066,3617
27/01/2021,Chhattisgarh,297429,5021,288764,3644
28/01/2021,Chhattisgarh,297868,4513,289708,3647
29/01/2021,Chhattisgarh,304319,4450,296187,3682
30/01/2021,Chhattisgarh,304689,4358,296642,3689
31/01/2021,Chhattisgarh,305102,4260,297144,3698
01/02/2021,Chhattisgarh,305367,4327,297339,3701
02/02/2021,Chhattisgarh,305689,4124,297859,3706
03/02/2021,Chhattisgarh,306019,4173,298135,3711
04/02/2021,Chhattisgarh,306370,4315,298337,3718
05/02/2021,Chhattisgarh,306743,4295,298724,3724
06/02/2021,Chhattisgarh,307079,4360,298987,3732
07/02/2021,Chhattisgarh,307339,4320,299284,3735
08/02/2021,Chhattisgarh,307525,4290,299494,3741
09/02/2021,Chhattisgarh,307790,4190,299856,3744
10/02/2021,Chhattisgarh,307996,4172,300078,3746
11/02/2021,Chhattisgarh,308218,4073,300390,3755
12/02/2021,Chhattisgarh,308472,3475,301238,3759
13/02/2021,Chhattisgarh,308701,3287,301648,3766
14/02/2021,Chhattisgarh,308930,3255,301904,3771
15/02/2021,Chhattisgarh,309099,3258,302069,3772
16/02/2021,Chhattisgarh,309373,3039,302557,3777
17/02/2021,Chhattisgarh,309623,2905,302935,3783
18/02/2021,Chhattisgarh,309934,3009,303137,3788
19/02/2021,Chhattisgarh,310210,3005,303415,3790
20/02/2021,Chhattisgarh,310469,3039,303637,3793
21/02/2021,Chhattisgarh,310732,3102,303835,3795
22/02/2021,Chhattisgarh,310885,3112,303973,3800
23/02/2021,Chhattisgarh,311159,2998,304355,3806
24/02/2021,Chhattisgarh,311433,2977,304647,3809
25/02/2021,Chhattisgarh,311680,2911,304956,3813
26/02/2021,Chhattisgarh,311900,2865,305214,3821
27/02/2021,Chhattisgarh,312179,2827,305524,3828
01/03/2021,Chhattisgarh,312560,2774,305951,3835
02/03/2021,Chhattisgarh,312816,2880,306094,3842
03/03/2021,Chhattisgarh,313032,2836,306352,3844
04/03/2021,Chhattisgarh,313299,2961,306490,3848
06/03/2021,Chhattisgarh,313808,2816,307138,3854
07/03/2021,Chhattisgarh,314098,2721,307522,3855
08/03/2021,Chhattisgarh,314320,2820,307642,3858
09/03/2021,Chhattisgarh,314640,2919,307862,3859
10/03/2021,Chhattisgarh,315030,3023,308143,3864
11/03/2021,Chhattisgarh,315486,3345,308269,3872
13/03/2021,Chhattisgarh,316311,3577,308854,3880
14/03/2021,Chhattisgarh,316854,3770,309198,3886
15/03/2021,Chhattisgarh,317329,4006,309433,3890
16/03/2021,Chhattisgarh,317974,4098,309979,3897
17/03/2021,Chhattisgarh,318830,4661,310260,3909
18/03/2021,Chhattisgarh,319717,5299,310503,3915
19/03/2021,Chhattisgarh,320783,6025,310838,3920
20/03/2021,Chhattisgarh,321880,6753,311198,3929
21/03/2021,Chhattisgarh,323153,7693,311520,3940
22/03/2021,Chhattisgarh,324153,8442,311761,3950
23/03/2021,Chhattisgarh,325678,9205,312511,3962
24/03/2021,Chhattisgarh,327588,10491,313115,3982
25/03/2021,Chhattisgarh,329694,11934,313749,4011
27/03/2021,Chhattisgarh,334778,15307,315423,4048
28/03/2021,Chhattisgarh,337940,17836,316043,4061
29/03/2021,Chhattisgarh,340093,19239,316778,4076
30/03/2021,Chhattisgarh,341516,20181,317239,4096
31/03/2021,Chhattisgarh,344624,22057,318436,4131
01/04/2021,Chhattisgarh,349187,25529,319488,4170
02/04/2021,Chhattisgarh,353804,28987,320613,4204
03/04/2021,Chhattisgarh,357978,31858,321873,4247
04/04/2021,Chhattisgarh,363796,36312,323201,4283
05/04/2021,Chhattisgarh,369046,38450,326277,4319
06/04/2021,Chhattisgarh,376348,44296,327689,4363
07/04/2021,Chhattisgarh,386269,52445,329408,4416
08/04/2021,Chhattisgarh,396579,58883,333227,4469
09/04/2021,Chhattisgarh,407231,68125,334543,4563
10/04/2021,Chhattisgarh,418678,76868,337156,4654
11/04/2021,Chhattisgarh,432776,85860,342139,4777
12/04/2021,Chhattisgarh,443297,90277,348121,4899
13/04/2021,Chhattisgarh,456873,98856,352986,5031
14/04/2021,Chhattisgarh,471994,109139,357668,5187
15/04/2021,Chhattisgarh,486244,118636,362301,5307
16/04/2021,Chhattisgarh,501500,121769,374289,5442
17/04/2021,Chhattisgarh,516412,124303,386529,5580
18/04/2021,Chhattisgarh,532495,130400,396357,5738
19/04/2021,Chhattisgarh,544840,128019,410913,5908
20/04/2021,Chhattisgarh,558674,129000,423591,6083
21/04/2021,Chhattisgarh,574299,125688,442337,6274
22/04/2021,Chhattisgarh,588818,122751,459600,6467
23/04/2021,Chhattisgarh,605568,121555,477339,6674
24/04/2021,Chhattisgarh,622965,123479,492593,6893
25/04/2021,Chhattisgarh,639696,122963,509622,7111
26/04/2021,Chhattisgarh,652362,123835,521217,7310
27/04/2021,Chhattisgarh,667446,121352,538558,7536
28/04/2021,Chhattisgarh,682339,119068,555489,7782
29/04/2021,Chhattisgarh,697902,118846,570995,8061
30/04/2021,Chhattisgarh,713706,117910,587484,8312
01/05/2021,Chhattisgarh,728700,118958,601161,8581
02/05/2021,Chhattisgarh,744602,121099,614693,8810
03/05/2021,Chhattisgarh,756427,120367,627051,9009
04/05/2021,Chhattisgarh,771701,120977,641449,9275
05/05/2021,Chhattisgarh,787486,124459,653542,9485
06/05/2021,Chhattisgarh,802643,129211,663694,9738
07/05/2021,Chhattisgarh,816489,131245,675294,9950
08/05/2021,Chhattisgarh,830117,131041,688918,10158
09/05/2021,Chhattisgarh,842356,130859,701116,10381
10/05/2021,Chhattisgarh,851476,126547,714359,10570
11/05/2021,Chhattisgarh,863343,125104,727497,10742
12/05/2021,Chhattisgarh,873060,121836,740283,10941
13/05/2021,Chhattisgarh,883210,122798,749318,11094
14/05/2021,Chhattisgarh,883210,122798,749318,11094
15/05/2021,Chhattisgarh,892331,119450,761592,11289
16/05/2021,Chhattisgarh,907589,110401,785598,11590
17/05/2021,Chhattisgarh,912477,103593,797150,11734
18/05/2021,Chhattisgarh,919054,96156,811015,11883
19/05/2021,Chhattisgarh,925531,90382,823113,12036
20/05/2021,Chhattisgarh,931211,85868,833161,12182
21/05/2021,Chhattisgarh,936423,81466,842662,12295
22/05/2021,Chhattisgarh,941366,76446,852529,12391
23/05/2021,Chhattisgarh,945694,70540,862660,12494
24/05/2021,Chhattisgarh,949000,65774,870640,12586
25/05/2021,Chhattisgarh,953209,60938,879625,12646
26/05/2021,Chhattisgarh,956715,56474,887518,12723
27/05/2021,Chhattisgarh,959544,53480,893285,12779
28/05/2021,Chhattisgarh,962368,49420,900100,12848
30/05/2021,Chhattisgarh,967645,42914,911752,12979
31/05/2021,Chhattisgarh,969300,39261,917023,13016
01/06/2021,Chhattisgarh,971463,35741,922674,13048
02/06/2021,Chhattisgarh,973349,33127,927145,13077
03/06/2021,Chhattisgarh,975141,31635,930389,13117
04/06/2021,Chhattisgarh,976760,29378,934243,13139
05/06/2021,Chhattisgarh,978220,26977,938081,13162
06/06/2021,Chhattisgarh,979576,24895,941489,13192
07/06/2021,Chhattisgarh,980575,23280,944078,13217
08/06/2021,Chhattisgarh,981860,21090,947527,13243
09/06/2021,Chhattisgarh,982962,19471,950234,13257
10/06/2021,Chhattisgarh,983916,18113,952532,13271
11/06/2021,Chhattisgarh,984950,17275,954390,13285
12/06/2021,Chhattisgarh,985691,15932,956459,13300
13/06/2021,Chhattisgarh,986504,15082,958111,13311
14/06/2021,Chhattisgarh,986963,13677,959969,13317
15/06/2021,Chhattisgarh,987563,12660,961569,13334
16/06/2021,Chhattisgarh,988172,11717,963113,13342
17/06/2021,Chhattisgarh,988745,11126,964265,13354
18/06/2021,Chhattisgarh,989335,10682,965292,13361
19/06/2021,Chhattisgarh,989844,10062,966414,13368
20/06/2021,Chhattisgarh,990323,9531,967415,13377
21/06/2021,Chhattisgarh,990675,9192,968096,13387
22/06/2021,Chhattisgarh,991171,8564,969212,13395
23/06/2021,Chhattisgarh,991653,8007,970244,13402
25/06/2021,Chhattisgarh,992391,7314,971662,13415
26/06/2021,Chhattisgarh,992684,6889,972372,13423
27/06/2021,Chhattisgarh,993045,6720,972898,13427
28/06/2021,Chhattisgarh,993289,6596,973262,13431
29/06/2021,Chhattisgarh,993694,6208,974049,13437
30/06/2021,Chhattisgarh,994077,5914,974725,13438
01/07/2021,Chhattisgarh,994480,5964,975077,13439
02/07/2021,Chhattisgarh,994890,5787,975658,13445
03/07/2021,Chhattisgarh,995195,5620,976125,13450
04/07/2021,Chhattisgarh,995489,5330,976706,13453
05/07/2021,Chhattisgarh,995718,5345,976917,13456
06/07/2021,Chhattisgarh,996037,5220,977360,13457
07/07/2021,Chhattisgarh,996359,5004,977893,13462
08/07/2021,Chhattisgarh,996689,5017,978208,13464
09/07/2021,Chhattisgarh,997035,4914,978654,13467
10/07/2021,Chhattisgarh,997426,4993,978961,13472
11/07/2021,Chhattisgarh,997785,4862,979448,13475
12/07/2021,Chhattisgarh,997973,4784,979711,13478
13/07/2021,Chhattisgarh,998270,4517,980275,13478
14/07/2021,Chhattisgarh,998565,4150,980933,13482
15/07/2021,Chhattisgarh,998817,4028,981303,13486
16/07/2021,Chhattisgarh,999150,4016,981645,13489
17/07/2021,Chhattisgarh,999462,3967,982003,13492
18/07/2021,Chhattisgarh,999688,3837,982357,13494
19/07/2021,Chhattisgarh,999853,3719,982638,13496
21/07/2021,Chhattisgarh,1000358,3334,983520,13504
22/07/2021,Chhattisgarh,1000546,3384,983656,13506
26/07/2021,Chhattisgarh,1001167,2738,984913,13516
27/07/2021,Chhattisgarh,1001359,2518,985324,13517
28/07/2021,Chhattisgarh,1001487,2390,985578,13519
29/07/2021,Chhattisgarh,1001651,2226,985905,13520
30/07/2021,Chhattisgarh,1001781,2086,986175,13520
31/07/2021,Chhattisgarh,1001906,1965,986418,13523
01/08/2021,Chhattisgarh,1002008,1863,986621,13524
02/08/2021,Chhattisgarh,1002222,1919,986778,13525
03/08/2021,Chhattisgarh,1002458,1918,987012,13528
04/08/2021,Chhattisgarh,1002600,1881,987189,13530
05/08/2021,Chhattisgarh,1002735,1906,987298,13531
06/08/2021,Chhattisgarh,1002849,1830,987486,13533
07/08/2021,Chhattisgarh,1002958,1780,987642,13536
08/08/2021,Chhattisgarh,1003078,1735,987804,13539
09/08/2021,Chhattisgarh,1003154,1721,987893,13540
10/08/2021,Chhattisgarh,1003244,1700,988004,13540
11/08/2021,Chhattisgarh,1003356,1623,988189,13544
12/08/2021,Chhattisgarh,1003439,1557,988337,13545
13/08/2021,Chhattisgarh,1003537,1509,988483,13545
14/08/2021,Chhattisgarh,1003614,1423,988646,13545
15/08/2021,Chhattisgarh,1003697,1361,988790,13546
16/08/2021,Chhattisgarh,1003746,1295,988904,13547
17/08/2021,Chhattisgarh,1003814,1138,989128,13548
18/08/2021,Chhattisgarh,1003870,1037,989284,13549
19/08/2021,Chhattisgarh,1003934,974,989411,13549
20/08/2021,Chhattisgarh,1003995,959,989485,13551
21/08/2021,Chhattisgarh,1004043,931,989560,13552
22/08/2021,Chhattisgarh,1004117,897,989668,13552
23/08/2021,Chhattisgarh,1004144,863,989728,13553
24/08/2021,Chhattisgarh,1004183,709,989920,13554
25/08/2021,Chhattisgarh,1004230,653,990022,13555
26/08/2021,Chhattisgarh,1004282,627,990100,13555
27/08/2021,Chhattisgarh,1004329,595,990179,13555
28/08/2021,Chhattisgarh,1004360,545,990260,13555
29/08/2021,Chhattisgarh,1004379,510,990314,13555
30/08/2021,Chhattisgarh,1004398,480,990363,13555
31/08/2021,Chhattisgarh,1004420,439,990426,13555
01/09/2021,Chhattisgarh,1004451,412,990484,13555
02/09/2021,Chhattisgarh,1004482,391,990536,13555
03/09/2021,Chhattisgarh,1004528,385,990588,13555
04/09/2021,Chhattisgarh,1004565,381,990628,13556
05/09/2021,Chhattisgarh,1004611,381,990674,13556
06/09/2021,Chhattisgarh,1004635,368,990711,13556
07/09/2021,Chhattisgarh,1004772,390,990825,13557
08/09/2021,Chhattisgarh,1004724,364,990803,13557
09/09/2021,Chhattisgarh,1004772,390,990825,13557
10/09/2021,Chhattisgarh,1004820,391,990871,13558
11/09/2021,Chhattisgarh,1004844,379,990907,13558
12/09/2021,Chhattisgarh,1004844,379,990907,13558
13/09/2021,Chhattisgarh,1004864,376,990930,13558
14/09/2021,Chhattisgarh,1004902,376,990968,13558
15/09/2021,Chhattisgarh,1004937,371,991007,13559
16/09/2021,Chhattisgarh,1004957,350,991048,13559
18/09/2021,Chhattisgarh,1005014,346,991108,13560
19/09/2021,Chhattisgarh,1005042,332,991150,13560
20/09/2021,Chhattisgarh,1005056,304,991191,13561
21/09/2021,Chhattisgarh,1005094,297,991234,13563
22/09/2021,Chhattisgarh,1005120,297,991260,13563
23/09/2021,Chhattisgarh,1005146,300,991283,13563
24/09/2021,Chhattisgarh,1005176,307,991306,13563
25/09/2021,Chhattisgarh,1005202,300,991339,13563
26/09/2021,Chhattisgarh,1005229,294,991371,13564
27/09/2021,Chhattisgarh,1005242,285,991393,13564
28/09/2021,Chhattisgarh,1005269,282,991423,13564
29/09/2021,Chhattisgarh,1005295,283,991448,13564
30/09/2021,Chhattisgarh,1005325,285,991475,13565
01/10/2021,Chhattisgarh,1005357,300,991491,13566
02/10/2021,Chhattisgarh,1005379,277,991536,13566
03/10/2021,Chhattisgarh,1005387,265,991556,13566
04/10/2021,Chhattisgarh,1005402,254,991582,13566
05/10/2021,Chhattisgarh,1005412,232,991612,13568
06/10/2021,Chhattisgarh,1005425,220,991637,13568
07/10/2021,Chhattisgarh,1005440,210,991662,13568
08/10/2021,Chhattisgarh,1005464,215,991681,13568
09/10/2021,Chhattisgarh,1005485,211,991705,13569
10/10/2021,Chhattisgarh,1005511,215,991726,13570
11/10/2021,Chhattisgarh,1005530,205,991755,13570
12/10/2021,Chhattisgarh,1005554,196,991788,13570
13/10/2021,Chhattisgarh,1005570,190,991810,13570
14/10/2021,Chhattisgarh,1005598,207,991821,13570
15/10/2021,Chhattisgarh,1005614,203,991841,13570
16/10/2021,Chhattisgarh,1005624,197,991857,13570
17/10/2021,Chhattisgarh,1005638,181,991887,13570
18/10/2021,Chhattisgarh,1005654,183,991901,13570
19/10/2021,Chhattisgarh,1005681,189,991922,13570
20/10/2021,Chhattisgarh,1005701,188,991943,13570
21/10/2021,Chhattisgarh,1005735,185,991979,13571
22/10/2021,Chhattisgarh,1005773,206,991995,13572
23/10/2021,Chhattisgarh,1005799,214,992013,13572
24/10/2021,Chhattisgarh,1005827,230,992025,13572
25/10/2021,Chhattisgarh,1005847,219,992056,13572
26/10/2021,Chhattisgarh,1005872,234,992066,13572
27/10/2021,Chhattisgarh,1005898,249,992076,13573
28/10/2021,Chhattisgarh,1005926,263,992088,13575
29/10/2021,Chhattisgarh,1005957,285,992097,13575
30/10/2021,Chhattisgarh,1005985,300,992110,13575
31/10/2021,Chhattisgarh,1006020,317,992127,13576
01/11/2021,Chhattisgarh,1006052,316,992159,13577
02/11/2021,Chhattisgarh,1006074,300,992196,13578
04/11/2021,Chhattisgarh,1006121,290,992248,13583
05/11/2021,Chhattisgarh,1006129,279,992267,13583
06/11/2021,Chhattisgarh,1006132,258,992290,13584
07/11/2021,Chhattisgarh,1006159,259,992316,13584
08/11/2021,Chhattisgarh,1006172,244,992344,13584
09/11/2021,Chhattisgarh,1006198,238,992376,13584
10/11/2021,Chhattisgarh,1006220,233,992401,13586
11/11/2021,Chhattisgarh,1006245,223,992435,13587
12/11/2021,Chhattisgarh,1006271,216,992468,13587
14/11/2021,Chhattisgarh,1006326,230,992508,13588
15/11/2021,Chhattisgarh,1006358,237,992533,13588
16/11/2021,Chhattisgarh,1006386,255,992543,13588
17/11/2021,Chhattisgarh,1006406,266,992552,13588
18/11/2021,Chhattisgarh,1006433,258,992585,13590
19/11/2021,Chhattisgarh,992596,-13591,992596,13591
20/11/2021,Chhattisgarh,1006494,290,992613,13591
22/11/2021,Chhattisgarh,1006542,295,992655,13592
23/11/2021,Chhattisgarh,1006577,304,992681,13592
24/11/2021,Chhattisgarh,1006616,325,992698,13593
25/11/2021,Chhattisgarh,1006635,310,992732,13593
26/11/2021,Chhattisgarh,1006673,312,992768,13593
27/11/2021,Chhattisgarh,1006706,319,992794,13593
28/11/2021,Chhattisgarh,1006733,326,992814,13593
29/11/2021,Chhattisgarh,1006763,330,992840,13593
30/11/2021,Chhattisgarh,1006779,318,992868,13593
02/12/2021,Chhattisgarh,1006833,316,992924,13593
05/12/2021,Chhattisgarh,1006942,326,993023,13593
06/12/2021,Chhattisgarh,1006967,330,993044,13593
07/12/2021,Chhattisgarh,1007011,337,993081,13593
08/12/2021,Chhattisgarh,1007038,332,993113,13593
09/12/2021,Chhattisgarh,1007075,341,993140,13594
12/12/2021,Chhattisgarh,1007187,374,993219,13594
13/12/2021,Chhattisgarh,1007212,379,993239,13594
14/12/2021,Chhattisgarh,1007244,377,993273,13594
15/12/2021,Chhattisgarh,1007264,363,993307,13594
16/12/2021,Chhattisgarh,1007295,353,993347,13595
17/12/2021,Chhattisgarh,1007327,359,993373,13595
18/12/2021,Chhattisgarh,1007347,339,993413,13595
19/12/2021,Chhattisgarh,1007378,342,993441,13595
20/12/2021,Chhattisgarh,1007399,332,993472,13595
21/12/2021,Chhattisgarh,1007412,304,993513,13595
22/12/2021,Chhattisgarh,1007446,304,993547,13595
23/12/2021,Chhattisgarh,1007479,293,993591,13595
24/12/2021,Chhattisgarh,1007517,302,993619,13596
25/12/2021,Chhattisgarh,1007540,296,993647,13597
26/12/2021,Chhattisgarh,1007577,313,993667,13597
27/12/2021,Chhattisgarh,1007623,330,993696,13597
28/12/2021,Chhattisgarh,1007672,345,993729,13598
29/12/2021,Chhattisgarh,1007741,393,993748,13600
30/12/2021,Chhattisgarh,1007847,463,993784,13600
31/12/2021,Chhattisgarh,1007997,597,993800,13600
01/01/2022,Chhattisgarh,1008187,769,993818,13600
02/01/2022,Chhattisgarh,1008466,1017,993848,13601
03/01/2022,Chhattisgarh,1008756,1273,993882,13601
04/01/2022,Chhattisgarh,1009454,1942,993911,13601
05/01/2022,Chhattisgarh,1010513,2977,993932,13604
06/01/2022,Chhattisgarh,1012128,4562,993961,13605
07/01/2022,Chhattisgarh,1014528,6905,994017,13606
08/01/2022,Chhattisgarh,1017356,9684,994063,13609
09/01/2022,Chhattisgarh,1020811,13066,994132,13613
10/01/2022,Chhattisgarh,1023313,15464,994234,13615
11/01/2022,Chhattisgarh,1027433,19222,994592,13619
12/01/2022,Chhattisgarh,1032584,23886,995075,13623
13/01/2022,Chhattisgarh,1038060,27425,997008,13627
14/01/2022,Chhattisgarh,1044075,28797,1001644,13634
15/01/2022,Chhattisgarh,1050228,30862,1005727,13639
16/01/2022,Chhattisgarh,1055753,32139,1009967,13647
17/01/2022,Chhattisgarh,1059716,32792,1013270,13654
18/01/2022,Chhattisgarh,1064290,31960,1018666,13664
19/01/2022,Chhattisgarh,1069904,31769,1024462,13673
20/01/2022,Chhattisgarh,1075529,32021,1029826,13682
21/01/2022,Chhattisgarh,1081178,31736,1035745,13697
22/01/2022,Chhattisgarh,1086207,30756,1041746,13705
23/01/2022,Chhattisgarh,1091868,31181,1046971,13716
24/01/2022,Chhattisgarh,1095709,31990,1049992,13727
25/01/2022,Chhattisgarh,1100218,31074,1055398,13746
26/01/2022,Chhattisgarh,1105132,30254,1061109,13769
27/01/2022,Chhattisgarh,1108450,29180,1065491,13779
28/01/2022,Chhattisgarh,1113095,27290,1072007,13798
29/01/2022,Chhattisgarh,1117014,26123,1077082,13809
30/01/2022,Chhattisgarh,1120797,25115,1081858,13824
31/01/2022,Chhattisgarh,1123170,25734,1083602,13834
01/02/2022,Chhattisgarh,1125863,23537,1088473,13853
03/02/2022,Chhattisgarh,1131868,21475,1096510,13883
04/02/2022,Chhattisgarh,1134322,20081,1100346,13895
05/02/2022,Chhattisgarh,1136435,18686,1103835,13914
06/02/2022,Chhattisgarh,1138199,16882,1107389,13928
07/02/2022,Chhattisgarh,1139175,16608,1108630,13937
08/02/2022,Chhattisgarh,1140467,13706,1112810,13951
09/02/2022,Chhattisgarh,1141767,11426,1116380,13961
10/02/2022,Chhattisgarh,1142986,10595,1118420,13971
11/02/2022,Chhattisgarh,1143994,9897,1120119,13978
12/02/2022,Chhattisgarh,1144940,8464,1122488,13988
13/02/2022,Chhattisgarh,1145694,8195,1123498,14001
14/02/2022,Chhattisgarh,1146273,7909,1124358,14006
15/02/2022,Chhattisgarh,1146844,6394,1126439,14011
16/02/2022,Chhattisgarh,1147447,5527,1127908,14012
17/02/2022,Chhattisgarh,1147880,4803,1129061,14016
18/02/2022,Chhattisgarh,1148301,4056,1130227,14018
19/02/2022,Chhattisgarh,1148693,3856,1130816,14021
20/02/2022,Chhattisgarh,1149197,3539,1131637,14021
21/02/2022,Chhattisgarh,1149402,3404,1131977,14021
22/02/2022,Chhattisgarh,1149666,2887,1132757,14022
23/02/2022,Chhattisgarh,1149871,2596,1133253,14022
24/02/2022,Chhattisgarh,1150090,2289,1133779,14022
25/02/2022,Chhattisgarh,1150323,2061,1134239,14023
26/02/2022,Chhattisgarh,1150539,1961,1134554,14024
27/02/2022,Chhattisgarh,1150690,1887,1134777,14026
28/02/2022,Chhattisgarh,1150807,1705,1135075,14027
01/03/2022,Chhattisgarh,1150894,1397,1135469,14028
02/03/2022,Chhattisgarh,1150973,1287,1135658,14028
03/03/2022,Chhattisgarh,1151126,1129,1135968,14029
04/03/2022,Chhattisgarh,1151236,1005,1136201,14030
05/03/2022,Chhattisgarh,1151343,888,1136425,14030
06/03/2022,Chhattisgarh,1151425,831,1136562,14032
07/03/2022,Chhattisgarh,1151486,719,1136735,14032
08/03/2022,Chhattisgarh,1151552,671,1136848,14033
09/03/2022,Chhattisgarh,1151603,665,1136905,14033
10/03/2022,Chhattisgarh,1151658,549,1137076,14033
